UserID1	Experiment1	SessionNum1	Trial1	Date1	Question1	Answer1	Response1	RT1	LenScore1	LenAcc1	StrictAcc1	Info1	trialtype1	Feedback1	DurationControl1	Group1	rep#	RI cond1	block1	UserID2	Experiment2	SessionNum2	Trial2	Date2	Question2	Answer2	Response2	RT2	LenScore2	LenAcc2	StrictAcc2	Info2	trialtype2	Feedback2	DurationControl2	Group2	rep#	RI cond2	block2	UserID3	Experiment3	SessionNum3	Trial3	Date3	Question3	Answer3	Response3	RT3	LenScore3	LenAcc3	StrictAcc3	Info3	trialtype3	Feedback3	DurationControl3	Group3	rep#	RI cond3	block3	Interval	Left Final Test Blank
AYYBMS4XQJ9AP	temp1	1	40	8/8/17 8:36	swamp	macaroni	macaroni	4.837	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	I	5b	AYYBMS4XQJ9AP	temp1	1	44	8/8/17 8:37	swamp	macaroni	macaroni	5.101	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	I	5b	AYYBMS4XQJ9AP	temp1	1	104	8/8/17 8:45	swamp	macaroni	village	5.59	13.33333333	0	0	bl	test	NoFeedback	UserTiming 	bl	3	I	5b	59	0
AYYBMS4XQJ9AP	temp1	1	21	8/8/17 8:34	daffodil	corpse	corpse	4.657	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	I	3b	AYYBMS4XQJ9AP	temp1	1	23	8/8/17 8:34	daffodil	corpse	corpse	5.144	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	I	3b	AYYBMS4XQJ9AP	temp1	1	83	8/8/17 8:41	daffodil	corpse	corpse	5.647	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	I	3b	59	0
AYYBMS4XQJ9AP	temp1	1	20	8/8/17 8:34	village	prairie	prairie	5.034	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	I	2b	AYYBMS4XQJ9AP	temp1	1	22	8/8/17 8:34	village	prairie	prarie	9.443	92.30769231	1	0	bl	test	NoFeedback	UserTiming 	bl	2	I	2b	AYYBMS4XQJ9AP	temp1	1	82	8/8/17 8:41	village	prairie	prarie	5.591	92.30769231	1	0	bl	test	NoFeedback	UserTiming 	bl	3	I	2b	59	0
AYYBMS4XQJ9AP	temp1	1	11	8/8/17 8:33	door	insect	insect	5.432	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	I	1b	AYYBMS4XQJ9AP	temp1	1	17	8/8/17 8:34	door	insect	insect	4.702	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	I	1b	AYYBMS4XQJ9AP	temp1	1	77	8/8/17 8:40	door	insect	insect	4.875	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	I	1b	59	0
AYYBMS4XQJ9AP	temp1	1	41	8/8/17 8:36	mother	kiss	kiss	4.645	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	J	5b	AYYBMS4XQJ9AP	temp1	1	45	8/8/17 8:37	mother	kiss	kiss	4.662	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	J	5b	AYYBMS4XQJ9AP	temp1	1	145	8/8/17 8:50	mother	kiss	kiss	4.616	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	J	5b	99	0
AYYBMS4XQJ9AP	temp1	1	33	8/8/17 8:36	dust	vehicle	vehicle	4.794	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	J	4b	AYYBMS4XQJ9AP	temp1	1	37	8/8/17 8:36	dust	vehicle	vehicle	10.316	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	J	4b	AYYBMS4XQJ9AP	temp1	1	137	8/8/17 8:49	dust	vehicle	vehicle	7.493	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	J	4b	99	0
AYYBMS4XQJ9AP	temp1	1	15	8/8/17 8:33	elephant	candy	candy	4.906	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	J	3b	AYYBMS4XQJ9AP	temp1	1	19	8/8/17 8:34	elephant	candy	candy	4.719	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	J	3b	AYYBMS4XQJ9AP	temp1	1	119	8/8/17 8:47	elephant	candy	candy	4.629	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	J	3b	99	0
AYYBMS4XQJ9AP	temp1	1	13	8/8/17 8:33	trumpet	house	house	4.638	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	J	2b	AYYBMS4XQJ9AP	temp1	1	18	8/8/17 8:34	trumpet	house	house	6.119	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	J	2b	AYYBMS4XQJ9AP	temp1	1	118	8/8/17 8:47	trumpet	house	corpse	11.832	54.54545455	0	0	bl	test	NoFeedback	UserTiming 	bl	3	J	2b	99	0
AYYBMS4XQJ9AP	temp1	1	9	8/8/17 8:33	jury	butcher	butcher	4.886	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	J	1b	AYYBMS4XQJ9AP	temp1	1	12	8/8/17 8:33	jury	butcher	butcher	4.628	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	J	1b	AYYBMS4XQJ9AP	temp1	1	112	8/8/17 8:46	jury	butcher	thorn	8.244	50	0	0	bl	test	NoFeedback	UserTiming 	bl	3	J	1b	99	0
AXR8QNGNBF1DU	temp1	1	93	8/8/17 8:16	oven	automobile	automobile	7.054	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	A	6a	AXR8QNGNBF1DU	temp1	1	96	8/8/17 8:17	oven	automobile	automobile	6.231	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	A	6a	AXR8QNGNBF1DU	temp1	1	97	8/8/17 8:17	oven	automobile	automobile	7.974	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	A	6a	0	0
AXR8QNGNBF1DU	temp1	1	70	8/8/17 8:14	sunburn	fisherman	fisherman	6.374	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	A	5a	AXR8QNGNBF1DU	temp1	1	73	8/8/17 8:14	sunburn	fisherman	fisherman	3.666	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	A	5a	AXR8QNGNBF1DU	temp1	1	74	8/8/17 8:14	sunburn	fisherman	fisherman	3.521	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	A	5a	0	0
AXR8QNGNBF1DU	temp1	1	63	8/8/17 8:13	officer	piano	piano	5.569	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	A	4b	AXR8QNGNBF1DU	temp1	1	66	8/8/17 8:13	officer	piano	piano	5.428	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	A	4b	AXR8QNGNBF1DU	temp1	1	67	8/8/17 8:13	officer	piano	piano	3.321	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	A	4b	0	0
AXR8QNGNBF1DU	temp1	1	48	8/8/17 8:11	musician	king	king	5.696	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	A	3a	AXR8QNGNBF1DU	temp1	1	53	8/8/17 8:12	musician	king	king	6.605	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	A	3a	AXR8QNGNBF1DU	temp1	1	54	8/8/17 8:12	musician	king	king	3.131	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	A	3a	0	0
AXR8QNGNBF1DU	temp1	1	25	8/8/17 8:07	saloon	cradle	cradle	7.371	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	A	2a	AXR8QNGNBF1DU	temp1	1	28	8/8/17 8:08	saloon	cradle	cradle	6.422	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	A	2a	AXR8QNGNBF1DU	temp1	1	29	8/8/17 8:08	saloon	cradle	cradle	6.081	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	A	2a	0	0
